date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
11/6/19 5:35,ZYDirar,AppleTV,1,1,17,Of course it can’t be a normal Muslim girl with a normal happy life.. she has to hate her whole ethnicity and religion.. she has to be oppressed by her parents.. life has to be unfair on her.. cuz there just isn’t any happy Muslim women out there bro haha great one.,,,,1.19195E+18,https://twitter.com/ZYDirar/status/1191952134192979968
11/6/19 5:33,helloiammariam,,1,1,5,"I have feelings. I have feelings. I have feelings @AppleTV and I won’t lie, they aren’t positive after watching this trailer. please God WHY. WHY. I don’t think watching this movie will make me feel better about it. https://twitter.com/AppleTV/status/1191762097740419077",,@AppleTV,,1.19195E+18,https://twitter.com/helloiammariam/status/1191951774799847425
11/6/19 5:33,Pak1ramb0,AppleTV,0,0,0,im gonna honor kill someone just to make up for this abomination,,,,1.19195E+18,https://twitter.com/Pak1ramb0/status/1191951683905032193
11/6/19 5:32,jalebaee,AppleTV,0,2,20,Man shut the fuck up im tired,,,,1.19195E+18,https://twitter.com/jalebaee/status/1191951474462515200
11/6/19 5:32,NourMGoda,AppleTV,5,14,62,Where to begin commenting on this triteness? Note @jadapsmith's involvement in this recycled narrative about #Muslim girls. #Islam #Hijab,,@jadapsmith,#Muslim #Islam #Hijab,1.19195E+18,https://twitter.com/NourMGoda/status/1191951461439168516
11/6/19 5:31,shaus_,AppleTV,0,0,1,ffs when will these stupid movie producers understand this is not the representation us Muslim women want.,,,,1.19195E+18,https://twitter.com/shaus_/status/1191951251862368256
11/6/19 5:30,mazharr_01,,0,0,0,Wow so original https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19195E+18,https://twitter.com/mazharr_01/status/1191951090150977537
11/6/19 5:28,yslnaj,AppleTV,1,0,11,when are y’all gonna stop using the hijab as a synonym for oppression,,,,1.19195E+18,https://twitter.com/yslnaj/status/1191950447709433856
11/6/19 5:27,fahm_eeda,AppleTV,2,3,22,"Not even gunna watch the trailer, some one tell me if I'm right? She's oppressed by her scarf and thinks some random white boy is the answer to all her problems?",,,,1.19195E+18,https://twitter.com/fahm_eeda/status/1191950313026134017
11/6/19 5:27,EnsaraSejko,AppleTV,0,0,2,"• stop portraying Muslims as oppressed & Muslim girls as forced to wear the hijab, it’s our choice • not all Muslims are brown. there’s black and white Muslims too. • WHITE EUROPEAN MUSLIMS EXIST. • Muslims are from all races and cultures. • this show shouldn’t be a thing.",,,,1.19195E+18,https://twitter.com/EnsaraSejko/status/1191950249402736640
11/6/19 5:27,officialarabmny,AppleTV,1,1,0,okay but honestly what happened to women empowerment and no man can do more than a woman but apparently that only works when the woman isn’t a POC. get out no man liberates me. i’m not oppressed. and same on these brown ppl for complying to this disgusting narrative.,,,,1.19195E+18,https://twitter.com/officialarabmny/status/1191950116338520064
11/6/19 5:25,omaiirrr,AppleTV,4,0,19,"If Muslim Twitter promises not to attack me, I have some unpopular opinions about this ",,,,1.19195E+18,https://twitter.com/omaiirrr/status/1191949738641367040
11/6/19 5:23,thejericbrual,AppleTV,0,0,0,"Happy for the representation, but the narrative it’s going for seems to be what’s pissing people off about this film. It apparently suffers from white savior syndrome, but I’ll wait until December 6th to judge for myself.",,,,1.19195E+18,https://twitter.com/thejericbrual/status/1191949324516765697
11/6/19 5:23,umalayo,AppleTV,1,0,12,My non celebrity white boy crush was finished at 11. I thank Allah he showed me Anankanthasanmoorthy types after,,,,1.19195E+18,https://twitter.com/umalayo/status/1191949305168506881
11/6/19 5:23,nashitakhandakr,AppleTV,1,3,15,If yall gonna do this shit can U at least stop making the men white ,,,,1.19195E+18,https://twitter.com/nashitakhandakr/status/1191949133671813120
11/6/19 5:21,aishuwu4,AppleTV,1,0,1,bro go eat a fucking ass 99% of hijabi girls ik would never ever disrespect their hijab like that also wouldn’t pine over a white man that UGLY? weird how americans love pushing the narrative that all muslim women are oppressed??,,,,1.19195E+18,https://twitter.com/aishuwu4/status/1191948643898732546
11/6/19 5:20,moonlghtbia,AppleTV,0,0,4,is it just me or do I keep seeing the same “Muslim girl is oppressed and wants to leave her religion” narrative. What the hell?,,,,1.19195E+18,https://twitter.com/moonlghtbia/status/1191948418849136641
11/6/19 5:17,yongenergy,AppleTV,0,0,4,why?,,,,1.19195E+18,https://twitter.com/yongenergy/status/1191947726348570624
11/6/19 5:17,seventy6ixers,AppleTV,0,0,2,i am so sick and tired and bored of this trope. please stop it. no one is asking for this.,,,,1.19195E+18,https://twitter.com/seventy6ixers/status/1191947585185030144
11/6/19 5:16,wolvierines,AppleTV,1,0,5,"can we not symbolise oppression in every live action film or tv series when there's a muslim girl (and boy too) involved? i'm a muslim and this is NOT the way we live. as somebody who wears a hijab no, my parents doesn't lock me inside the house and forbid me from socialising.",,,,1.19195E+18,https://twitter.com/wolvierines/status/1191947444935970816
11/6/19 5:13,Hmmmo_,AppleTV,0,0,4,this is the wackest shit i’ve ever seen hahahahaha,,,,1.19195E+18,https://twitter.com/Hmmmo_/status/1191946798853701635
11/6/19 5:13,AnumImrn,,0,0,7,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19195E+18,https://twitter.com/AnumImrn/status/1191946785369051141
11/6/19 5:13,tasabdel,AppleTV,0,0,5,Why why why why why why why why,,,,1.19195E+18,https://twitter.com/tasabdel/status/1191946658361286657
11/6/19 5:13,Janab_e_Ali,AppleTV,1,0,2,"LMAO at the replies to this trailer, especially from Muslim women themselves. Hopefully @minhalbaig can make more insightful and original content in the future.",,@minhalbaig,,1.19195E+18,https://twitter.com/Janab_e_Ali/status/1191946631907860481
11/6/19 5:13,Samiras_Empire,AppleTV,0,0,3,What Muslim girl is leading a double life for some white boy???? Who is writing these sorry ass storylines ,,,,1.19195E+18,https://twitter.com/Samiras_Empire/status/1191946600056283138
11/6/19 5:12,AyaAmoud,AppleTV,1,3,11,"I have a lot to say about this. First and foremost, the people in the replies that say that muslim women are not oppressed. They are. Maybe not so much in the U.S anymore, but in the middle east they very much are. So that is a reality to some women out there",,,,1.19195E+18,https://twitter.com/AyaAmoud/status/1191946393344233475
11/6/19 5:11,thefakemuslim,AppleTV,0,4,10,Can y’all ever just make a movie about muslim women who just live normal lives and stop making it seem like all muslim women are oppressed and want to fall in love with white men fuck lmfao,,,,1.19195E+18,https://twitter.com/thefakemuslim/status/1191946179980013568
11/6/19 5:11,NaaKammoto,AppleTV,0,0,0,Iss 2 takkay kay white boy keliye woh ab apni zindagi kharab karein?,,,,1.19195E+18,https://twitter.com/NaaKammoto/status/1191946111793143808
11/6/19 5:10,wajihas35,AppleTV,0,0,4,Man Muslim girls really don’t be wanting a white boy who looks like he smells. Move on please,,,,1.19195E+18,https://twitter.com/wajihas35/status/1191945984928030720
11/6/19 5:10,WallsRunIntoMe,AppleTV,0,0,1,What Muslim woman was on the team of writers for this?,,,,1.19195E+18,https://twitter.com/WallsRunIntoMe/status/1191945878711476225
11/6/19 5:09,infofilm_ch,AppleTV,0,0,0,ابل تنشر اعلان للفلم الذي سيعرض بعد شهر تقريباً على الشبكة #HalaMovie و الذي يتحدث مراهقة تحاول ان تجد نفسها بين عائلتها المسلمة المحافظة و نمط الحياة الغربي في فترة المراهقة,,,#HalaMovie,1.19195E+18,https://twitter.com/infofilm_ch/status/1191945719822901250
11/6/19 5:09,Knewbettersum,AppleTV,0,0,1,Theres at least 3 other shows (that nobody watches) that have this same plot. When are yall gonna show realistic hijabs who dont care about white boys,,,,1.19195E+18,https://twitter.com/Knewbettersum/status/1191945616953413632
11/6/19 5:08,_hadiasae,AppleTV,1,2,9,"Being a hijabi, this genuinely made me so mad, so many things wrong with this",,,,1.19195E+18,https://twitter.com/_hadiasae/status/1191945504520900608
11/6/19 5:08,osman_hibaq,AppleTV,1,0,0,Nobody: Actually not a single person: Not one person: Hollywood: Ah yes an oppressed hijabi with a white savior boy ,,,,1.19195E+18,https://twitter.com/osman_hibaq/status/1191945410597797890
11/6/19 5:07,DulZai_,AppleTV,1,7,37,We damn well know Muslim girls be dating the same looking dudes from the hookah lounge or their cousin Mirwais with the chicken doqaan. Tf is this foreign girl falling for some boinaaka speenay who doesn’t even do istenjah narrative these days Lmao,,,,1.19195E+18,https://twitter.com/DulZai_/status/1191945290460344321
11/6/19 5:07,basedsaffiyah,,0,0,0,please say sike https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19195E+18,https://twitter.com/basedsaffiyah/status/1191945203311108098
11/6/19 5:06,makloubae,AppleTV,0,83,226,when will the media stop portraying muslim women as opressed and needing a wh*te man to save us? please... this is so unrealistic considering we are NOT opressed and wh*te men don’t do anything for us except tell us to go back to our countries,,,,1.19195E+18,https://twitter.com/makloubae/status/1191945011363033089
11/6/19 5:06,memdyBDY,AppleTV,0,0,0,Literally what the hell? What is it with nonMuslims and their fetish over a Muslim girl and their ...???? Ya know what I mean like can y’all stop painting us like Hala LMAO,,,,1.19194E+18,https://twitter.com/memdyBDY/status/1191944994074058752
11/6/19 5:06,imtired1118,AppleTV,1,0,8,"yes the only way to be accepted as a Muslim is to do stuff that we don’t typically do and to be rebellious can y’all please make a movie or show where the Muslim girl doesn’t hate her parents and doesn’t have to saved by a white boy. Can y’all show us doing normal stuff, geez",,,,1.19194E+18,https://twitter.com/imtired1118/status/1191944834950537221
11/6/19 5:06,callmeends,AppleTV,3,8,21,Zionist mind:How can we degenerate Muslim youth? *creates Apple TV* *Makes “Hala” film.”,,,,1.19194E+18,https://twitter.com/callmeends/status/1191944809398882304
11/6/19 5:05,the7alloul,AppleTV,0,0,1,ya3ny yom mayeb2a feeh film 3ala esmy yeb2a el 5ara da?,,,,1.19194E+18,https://twitter.com/the7alloul/status/1191944681178980352
11/6/19 5:04,alhussein5454,AppleTV,1,1,4,Yea I think Im switching to android,,,,1.19194E+18,https://twitter.com/alhussein5454/status/1191944468125093889
11/6/19 5:04,Medina_Talebi,AppleTV,1,0,4,This is literally how fetishization happens.,,,,1.19194E+18,https://twitter.com/Medina_Talebi/status/1191944376081104896
11/6/19 5:00,firdaoszn,AppleTV,0,0,11,Oh brother ,,,,1.19194E+18,https://twitter.com/firdaoszn/status/1191943366466064386
11/6/19 5:00,NabealaS,,0,1,2,the clowns are at it again https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19194E+18,https://twitter.com/NabealaS/status/1191943308035133441
11/6/19 4:59,TheMcBang,AppleTV,1,121,448,These fkn idiots wanna constantly push the narrative of the oppressed Muslim girl who needs to be saved by a white dude who shows her how to live life and honestly not only is it the furthest from the truth but also fkn exhausting and annoying now,,,,1.19194E+18,https://twitter.com/TheMcBang/status/1191943177655197701
11/6/19 4:58,zezeteeze,AppleTV,0,0,0,LMAO WTF,,,,1.19194E+18,https://twitter.com/zezeteeze/status/1191942999267315715
11/6/19 4:58,GWAHAFF,AppleTV,1,2,29,i don’t know a single hijabi who would risk they life for a white boy lmaooo don’t get me started on them hood niggas though ,,,,1.19194E+18,https://twitter.com/GWAHAFF/status/1191942968661422083
11/6/19 4:58,DeeForDysphoria,AppleTV,0,0,2,Can’t we just have a muslim lead role that doesn’t have to go breaking rules for boys?,,,,1.19194E+18,https://twitter.com/DeeForDysphoria/status/1191942820921262080
11/6/19 4:57,hxmdii,,0,1,3,here we go again with this bullshit https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19194E+18,https://twitter.com/hxmdii/status/1191942645905547266
11/6/19 4:57,N7AKhan,AppleTV,0,0,0,How disconnected do you have to be direct and write this.....,,,,1.19194E+18,https://twitter.com/N7AKhan/status/1191942638049615872
11/6/19 4:57,ultsshowki,AppleTV,2,0,1,it’s the same storyline in every movie about a muslim person & it’s not even the reality of most muslim’s lives ,,,,1.19194E+18,https://twitter.com/ultsshowki/status/1191942627056390144
11/6/19 4:56,ohshiiieeet,AppleTV,0,0,0,this makes me wanna puke,,,,1.19194E+18,https://twitter.com/ohshiiieeet/status/1191942408008863745
11/6/19 4:55,wrenavis,AppleTV,0,0,0,"this isn't cute, and it isn't original, so let's not act like it is. you're basically pulling what skam/elite/degrassi/nearly ever goddamn media with Muslim girls does, and that's taking our wonderfully complex lives and ignoring it in lieu of a reductionist love story. no thanks",,,,1.19194E+18,https://twitter.com/wrenavis/status/1191942260319031296
11/6/19 4:55,Syriansweethrt,AppleTV,1,0,5,What an unfortunate name choice ,,,,1.19194E+18,https://twitter.com/Syriansweethrt/status/1191942124079636480
11/6/19 4:53,Navvai,AppleTV,2,2,40,how many times are y’all gonna repackage this some tired old oppressed muslim girl narrative who rebels and kisses white boys and hates her scarf like is it too much to ask for a story of a muslim girl who is comfortable and confident in her identity and faith? we exist. ,,,,1.19194E+18,https://twitter.com/Navvai/status/1191941697615400961
11/6/19 4:52,quesaieda,AppleTV,0,0,5,I honestly don’t understand why a Muslim girl needs a white boy to ‘save’ her in every movie. This is the opposite of feminism,,,,1.19194E+18,https://twitter.com/quesaieda/status/1191941431574908928
11/6/19 4:52,mmdsyd,AppleTV,1,2,9,Oppressed Muslim Girl Struggling With Her Faith Decides To Seek Liberation By Making Out With A White Boy.,,,,1.19194E+18,https://twitter.com/mmdsyd/status/1191941276410753025
11/6/19 4:51,Derpmia,AppleTV,0,0,0,"Are you fucking serious... Why does all so-called Muslim representation is about 'breaking free' as if the religion is bad for us. Mat salleh people man.. encouraging haram acts like dehijabbing, openly gay, kissing scenes?",,,,1.19194E+18,https://twitter.com/Derpmia/status/1191941036723130372
11/6/19 4:49,kitabisundi,AppleTV,0,1,1,"Somebody please tell the west that not all muslims wear hijab. Stop stereotyping us, please.",,,,1.19194E+18,https://twitter.com/kitabisundi/status/1191940699043827712
11/6/19 4:48,untabxo,AppleTV,0,0,2,a muslim woman who rebels against her own culture wowwwwwwww how unexpected please continue to categorise us yay,,,,1.19194E+18,https://twitter.com/untabxo/status/1191940510530834432
11/6/19 4:48,kitabisundi,AppleTV,0,0,0,The only appreciative thing about this series is that sweet sweet authentic urdu accent with no tinge of hindi.,,,,1.19194E+18,https://twitter.com/kitabisundi/status/1191940332834955264
11/6/19 4:46,ahmedmdemirci,AppleTV,0,0,0,Netflix izleyicisi üniversiteye giden kızların bazılarının hayatları böyle oluyor diyebilirim. İnkâr etme de hemen çevreni bir sorgula bakayım haklı mıyım değil miyim...,,,,1.19194E+18,https://twitter.com/ahmedmdemirci/status/1191939851261825024
11/6/19 4:46,kinzashahid,AppleTV,0,0,1,How many times do Muslim girls have to say this is not the representation we want lmao pls stop w this annoying ass narrative,,,,1.19194E+18,https://twitter.com/kinzashahid/status/1191939825655570436
11/6/19 4:46,WalaaYassine,AppleTV,0,0,3,Did she just kiss a white boy? OMGGG NOPEEE BYEEE,,,,1.19194E+18,https://twitter.com/WalaaYassine/status/1191939778360549377
11/6/19 4:45,thousandeyesmp3,AppleTV,2,0,1,i was gonna say something but i don’t think it’s my place to say it as someone who’s not muslim,,,,1.19194E+18,https://twitter.com/thousandeyesmp3/status/1191939664975925248
11/6/19 4:44,bIuerosez,AppleTV,1,4,26,honestly tired of people thinking that when a girl wears the hijab it's only because someone is obliging her when that's not the case for everyone.. and the fact that the film / tv show industry keeps repeating this ugly narrative makes everything worse because people believe it,,,,1.19194E+18,https://twitter.com/bIuerosez/status/1191939500479590400
11/6/19 4:44,Kabuls,AppleTV,1,0,0,Here we go.,,,,1.19194E+18,https://twitter.com/Kabuls/status/1191939403473653760
11/6/19 4:43,abihah13,AppleTV,0,0,2, ,,,,1.19194E+18,https://twitter.com/abihah13/status/1191939220539084800
11/6/19 4:43,Some1TouleenOn,AppleTV,1,0,9,I am SO fucking tired of this “oppressed Muslim girl” narrative.,,,,1.19194E+18,https://twitter.com/Some1TouleenOn/status/1191939053559652352
11/6/19 4:42,zaynub_s,AppleTV,0,0,13,"Oh God, here we go again.",,,,1.19194E+18,https://twitter.com/zaynub_s/status/1191938956126048256
11/6/19 4:42,Gooner_Hakim,AppleTV,0,0,0,They love the narrative a covered girl is oppressed and a non covered girl is free. Loooool,,,,1.19194E+18,https://twitter.com/Gooner_Hakim/status/1191938912417189889
11/6/19 4:42,rahmaaxxx,AppleTV,1,1,15,If I see one more storyline about a hijabi who is oppressed and needs a white man to save her I will literally throw a fit. This crap needs to stop. Just try to produce one realistic storyline that tells stories about a typical Muslim woman. I know tons and most of us are amazing,,,,1.19194E+18,https://twitter.com/rahmaaxxx/status/1191938893442166785
11/6/19 4:41,got_Sugar4U,AppleTV,0,1,6,"They always forcing Muslims girls to suck up white ppl in TV shows like they a caprisun, this getting old",,,,1.19194E+18,https://twitter.com/got_Sugar4U/status/1191938701955391490
11/6/19 4:40,camerouninema,AppleTV,7,9,57,I know my Muslim sisters are tired!!,,,,1.19194E+18,https://twitter.com/camerouninema/status/1191938332550414337
11/6/19 4:39,mzang28,AppleTV,2,23,97,"Why is society so obsessed with the idea of hijabis risking it all for a white boy? We ain't gonna shag ya, luv",,,,1.19194E+18,https://twitter.com/mzang28/status/1191938208562589699
11/6/19 4:39,KhawlaR_,AppleTV,1,0,10,"Too many people don't see anything wrong with this. It's not ""just a movie"" or ""just one story."" Problem is it's the ONLY story painted of Muslim women in mass media.",,,,1.19194E+18,https://twitter.com/KhawlaR_/status/1191938178946654208
11/6/19 4:39,__yumna,,1,0,9,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19194E+18,https://twitter.com/__yumna/status/1191938067533357057
11/6/19 4:38,nightoscphere,AppleTV,0,0,6,all for a WHITE man?? can we come up with something else PLEASE,,,,1.19194E+18,https://twitter.com/nightoscphere/status/1191937906698575872
11/6/19 4:37,AnfieldGuy57,AppleTV,0,0,0,Oppressed hijabi saved by a white boy. The most original plot ever.,,,,1.19194E+18,https://twitter.com/AnfieldGuy57/status/1191937694818918400
11/6/19 4:36,AlSafwa__,AppleTV,0,0,0,Oh no,,,,1.19194E+18,https://twitter.com/AlSafwa__/status/1191937384402821120
11/6/19 4:36,QAMBARR1,AppleTV,0,0,9,They really out here giving a brown kid a movie about a skateboard like I didn’t just land an Ollie last week,,,,1.19194E+18,https://twitter.com/QAMBARR1/status/1191937290211405824
11/6/19 4:36,blxckswns,AppleTV,6,155,1129,can we come up with any other storyline for movies/tv shows about muslim girls that doesnt just revolve around falling for a white boy and trying to go against her religion? please?,,,,1.19194E+18,https://twitter.com/blxckswns/status/1191937287606681601
11/6/19 4:35,Sacajawea_12,,0,0,0,This movie stank https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19194E+18,https://twitter.com/Sacajawea_12/status/1191937124754501632
11/6/19 4:34,ragadaothman,AppleTV,0,0,6,"As a Muslim girl, i’ll happily slam my tongue on a sliding car door before I let a white boy touch me like that WTFF ",,,,1.19194E+18,https://twitter.com/ragadaothman/status/1191936983448334336
11/6/19 4:34,rraamzzi,AppleTV,0,0,1,I’m really over every show/movie portraying Muslim women like this.,,,,1.19194E+18,https://twitter.com/rraamzzi/status/1191936959565959168
11/6/19 4:34,mymuseandi,,0,0,0,"I mean, you CAN show the struggle between her faith and her wanting to be like everyone else without inserting a white boy into the picture, but I guess that would be too hard. https://twitter.com/AppleTV/status/1191762097740419077",,,,1.19194E+18,https://twitter.com/mymuseandi/status/1191936827189612545
11/6/19 4:33,LailaNassim1,AppleTV,0,1,4,Y’all will forever refuse to give up the backwards mentality that all Muslim girls want to constantly escape from their religion and live a “western” life.,,,,1.19194E+18,https://twitter.com/LailaNassim1/status/1191936606518874112
11/6/19 4:32,morganxgoode,AppleTV,0,0,0,wow yall rlly love the muslim girl need a white boy to free her narrative huh,,,,1.19194E+18,https://twitter.com/morganxgoode/status/1191936419880734721
11/6/19 4:31,spideyschelIe,AppleTV,1,0,2,the American version of guznadia how exciting,,,,1.19194E+18,https://twitter.com/spideyschelIe/status/1191936166720950273
11/6/19 4:31,mmmmmmmmiriam,AppleTV,1,2,11,again? a-fucking-gain? nothing new nothing’s changed same old shit same old fuc-,,,,1.19194E+18,https://twitter.com/mmmmmmmmiriam/status/1191936098001391617
11/6/19 4:31,AyeshaBhatti_,AppleTV,0,0,1,WHAT DO WE WANT? Muslim girls: A REALISTIC REPRESENTATION OF OURSELVES IN FILM AND TV WHERE WE AREN’T CONFLICTED WITH OUR IDENTITY! What they give us every. damn. time: ,,,,1.19194E+18,https://twitter.com/AyeshaBhatti_/status/1191936080343379978
11/6/19 4:30,Moses_D23,AppleTV,0,0,0,The one saving grace of this is that it’s on Apple TV so no one is actually gonna watch it,,,,1.19194E+18,https://twitter.com/Moses_D23/status/1191935990237138947
11/6/19 4:30,tomsflueger,AppleTV,0,0,0,imagine making media that doesn’t frame white men as heroes who free the poor oppressed women of color... but who needs societal accuracy when you have this subpar shit,,,,1.19194E+18,https://twitter.com/tomsflueger/status/1191935862751289344
11/6/19 4:29,nightjourney_,AppleTV,0,0,4,Here we go again with the same bullshit story of an oppressed Hijabi who only feels free when she’s kissing a white boy ,,,,1.19194E+18,https://twitter.com/nightjourney_/status/1191935555606581248
11/6/19 4:28,mrourani,AppleTV,1,0,7,Here we go again,,,,1.19194E+18,https://twitter.com/mrourani/status/1191935425356664832
11/6/19 4:27,rumyah21,AppleTV,0,8,61,If I have to see one more unseasoned story of a hijabi girl falling for a white boy I might roll my eyes so hard they’ll fall right out my mf head,,,,1.19194E+18,https://twitter.com/rumyah21/status/1191935133990998018
11/6/19 4:25,sahawradessert,AppleTV,3,1,7,can y’all come uP WITH SOMETHING ELSE,,,,1.19193E+18,https://twitter.com/sahawradessert/status/1191934513020047360
11/6/19 4:22,_MahaKhan,AppleTV,1,7,29,"movies, shows, books, and anything that dictates women in Islam as wanting to escape from Islam, all created by people who know nothing about Islam, make me immensely sad. not every Muslim woman wants to run from their religion but in turn, run towards it",,,,1.19193E+18,https://twitter.com/_MahaKhan/status/1191933907152846850
11/6/19 4:22,therealayeshak,AppleTV,0,0,3,bro I went thru a skater boy phase and they never made a movie abt my experience!,,,,1.19193E+18,https://twitter.com/therealayeshak/status/1191933902237175808
11/6/19 4:22,Missnorooz,AppleTV,1,1,8,I already know this bitch didn’t choose the crustiest white boy to tear apart her family-,,,,1.19193E+18,https://twitter.com/Missnorooz/status/1191933752693469184
11/6/19 4:21,monalalem,AppleTV,1,2,3, ,,,,1.19193E+18,https://twitter.com/monalalem/status/1191933723161366529
11/6/19 4:21,sxbriyah,AppleTV,1,1,5,god forbid a women is secure with her identity am i right? were all just waiting for white men to save us ,,,,1.19193E+18,https://twitter.com/sxbriyah/status/1191933657344364546
11/6/19 4:20,jaysamhan,AppleTV,0,2,14,WHY ARE YALL OBSESSED WITH THE “MUSLIM GIRL WHO IS SOMEHOW ALWAYS OPRESSED BUT DONT WORRY HERES A LANKY WHITE GUY TO HELP HER REALIZE HER WORTH” NARRATIVE ENOUGHHHHHHHHHH,,,,1.19193E+18,https://twitter.com/jaysamhan/status/1191933292817342466
11/6/19 4:19,mahumkhan_,AppleTV,1,0,4,The audacity white people love to think that Muslims are gonna consider leaving their religion for them,,,,1.19193E+18,https://twitter.com/mahumkhan_/status/1191932994900152322
11/6/19 4:18,arabnaan,AppleTV,2,0,13,i’m not tryna go for no white boy,,,,1.19193E+18,https://twitter.com/arabnaan/status/1191932928072339456
11/6/19 4:18,DyslexicMinds,AppleTV,0,7,18,again?.... AFUCKINGAIN? NOTHING NEW! NOTHING CHANGED. SAME OLD SHIT. SAME OLD FUCKING SHIT,,,,1.19193E+18,https://twitter.com/DyslexicMinds/status/1191932805959356416
11/6/19 4:16,reemoooooo__,AppleTV,0,0,2,This the ugliest thing I’ve EVER SEEN. No one asked for this ugly ass movie,,,,1.19193E+18,https://twitter.com/reemoooooo__/status/1191932349652582400
11/6/19 4:16,Raneemashraaf,AppleTV,1,0,0,هما مش بيزهقوا من جو المرأة المسلمة المضطهدة ده؟ ,,,,1.19193E+18,https://twitter.com/Raneemashraaf/status/1191932219436216320
11/6/19 4:15,AShihipar,AppleTV,1,0,0,the replies from Muslims are in stark comparison to the praise white critics were giving this movie a few months ago,,,,1.19193E+18,https://twitter.com/AShihipar/status/1191932023260270592
11/6/19 4:14,ladyhunchoooo,AppleTV,1,6,48,"EVERYTIME a hijabi girl is portrayed in movies or on TV, shes always leading this double life and her parents are these oppressive monsters preventing her from being “American”. Get this degrassi shit outta here this tired ass narrative fucking sucks",,,,1.19193E+18,https://twitter.com/ladyhunchoooo/status/1191931959158755328
11/6/19 4:13,RanyaKrayem,AppleTV,0,2,13,We really don’t need nevertheless want the female version of Ramy I promise you Muslims girls are so much more than falling for a boy and being opressed but keep painting this false picture that ignores the ones thriving and living their best life ,,,,1.19193E+18,https://twitter.com/RanyaKrayem/status/1191931539463917568
11/6/19 4:12,IlhemKerkadi,AppleTV,1,0,2,WHY IS THIS MUSLIM GIRL NARRATIVE STILL A THING????? who is approving this shit???,,,,1.19193E+18,https://twitter.com/IlhemKerkadi/status/1191931387672219648
11/6/19 4:10,ligmamfballzz,AppleTV,0,0,3,I’m so sick and tired of the same fucking narrative like please we are actually proud of your religion can y’all stop?,,,,1.19193E+18,https://twitter.com/ligmamfballzz/status/1191930915427115009
11/6/19 4:10,ayawrites,AppleTV,6,0,9,First the Ramy show on Hulu then this. Why oh why.,,,,1.19193E+18,https://twitter.com/ayawrites/status/1191930910205104129
11/6/19 4:10,syrianmami,AppleTV,0,0,12,Can y’all make one movie/show about Muslims that doesn’t result with them dating white people seriously,,,,1.19193E+18,https://twitter.com/syrianmami/status/1191930836142186497
11/6/19 4:10,HumzaRehmane,AppleTV,0,0,8,Yeah hijabi Muslim girl is oppressed and needs a white guy to save her...very original,,,,1.19193E+18,https://twitter.com/HumzaRehmane/status/1191930767246532608
11/6/19 4:07,FinnicksSugar,AppleTV,1,1,8,Dumbass narrative aside who’s genius idea was to spend $$on this when we’re literally at PEAK cancel culture lol,,,,1.19193E+18,https://twitter.com/FinnicksSugar/status/1191930030575804416
11/6/19 4:06,safzido,AppleTV,0,0,0,are you tryna piss us off?,,,,1.19193E+18,https://twitter.com/safzido/status/1191929860354170881
11/6/19 4:06,marthajundad,AppleTV,1,2,11,"Why tf do noodle-ass skater bois with the emotional range of a teaspoon have to be the ones that are supposed to validate me? Hala, and every other Muslim girl like her, deserve to have their stories told without the baggage of spaghetti noodles on boards I am TIRED of this SHIT.",,,,1.19193E+18,https://twitter.com/marthajundad/status/1191929704292290560
11/6/19 4:04,Salsupreme1,AppleTV,0,0,1,"So let me get this straight, Europe hate girls wearing hijab some girls schools/college get bullied for dressing moderately and to top it all off they did something like this. I'm telling you the sister in islam deserve our full respect they go through alot power to you sis ",,,,1.19193E+18,https://twitter.com/Salsupreme1/status/1191929390252351493
11/6/19 4:04,zfrhh__,AppleTV,0,1,4,We’re TIRED of this oppressed Muslim-woman storyline smh,,,,1.19193E+18,https://twitter.com/zfrhh__/status/1191929214171275264
11/6/19 4:02,rudebutok,AppleTV,0,0,0,yeah so kinda hate everything about this,,,,1.19193E+18,https://twitter.com/rudebutok/status/1191928740395307008
11/6/19 4:02,nadiahussein,AppleTV,2,1,2,"Is it just me or is anyone else tired of every American Muslim-centered movie/show portraying our identity as a struggle holding us back (from dating white people, apparently)? We've already got Aziz and Kumail's versions of that story. Try something different.",,,,1.19193E+18,https://twitter.com/nadiahussein/status/1191928715149824006
11/6/19 4:01,4ladino,,0,0,1,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19193E+18,https://twitter.com/4ladino/status/1191928678583873536
11/6/19 4:01,triviabom,AppleTV,1,0,0,suddenly i am very apple phobic,,,,1.19193E+18,https://twitter.com/triviabom/status/1191928588557340673
11/6/19 4:00,bayden_mohamud,AppleTV,1,0,14,"why does every show with a hijabi always portray her in this light, I GAGGED ",,,,1.19193E+18,https://twitter.com/bayden_mohamud/status/1191928347095371776
